"","MosqPerL","WayPt_ID","Address","LatY","LongX","DispX","DispY","Neighborhood","MosqSpp","MosqCount","Date","Day","Month","Year","EpiWeek","Sampledtire","NSampledTires","water_L","no_cover","open.","w_cover","veg_cover.","veg_in_tire","chir","cer","tox","tris","noto","oligo","mites","dyticid","cop","ostra","daph","rubber","inverts","seeds","sticks","man.made","cpm","fpm","leaf","rocks","algae_moss","shells","grass","comments","Buffer","Area_km2","Open.Water","Developed.Open.Space","Developed.Low.Intensity","Developed.Medium.Intensity","Developed.High.Intensity","Barren.Land","Deciduous.Forest","Shrub.Scrub","Grassland.Herbaceous","Pasture.Hay","Cultivated.Crops","Woody.Wetlands","Emergent.Herbaceous.Wetlands","PovPast12M","Unemp","Employed","NoSchool","SomeColleg","AssDegree","Bachelors","Masters","ProfDegree","PhD","Rented_Unocupied","SoldUnocup","OtherVacan","Adj_X","Adj_Y","optional","INLAWeek"
"392",0,"28","Tulsa / Gawain",30.016201,-89.986664,1899-12-31 00:00:00,1899-12-31 00:00:01,"East","Cx. nigripalpus",0,2018-08-01,1,8,2018,31,3,25,0.99,96,99.84,0,0.159999999999997,"n",330,8,3,0,0,0,0,0,"n","n","n",7.4,0,0,0.1,0,0,0,1.4,0,0,0,0,NA,"2km",7.86762204501368,0.3384,0.6651,5.3469,2.3022,1.5975,0.2421,0.0225,0.0135,0.3429,0.0351,0.3807,0.9882,0.2835,844,5436,4532,125,493,396,1041,429,115,26,46,10,842,790.649578099386,3324.40594216769,TRUE,22
"393",0,"29","Gawain / Chef",30.013432,-89.967621,NA,NA,"East","A. aeg",0,2018-08-20,20,8,2018,34,1,11,1.73,96,99.84,0,0.159999999999997,"n",0,0,0,0,0,0,0,0,"n","n","n",0,0,0,0,0,0,17.8,0,2.2,0,0,4.2,NA,"2km",11.34741753076,0.9153,0.7434,4.5063,1.6029,0.9891,0.4824,0.0198,0.0459,0.4032,0.0243,0.1764,1.8297,0.81,823,7771,5141,140,516,587,1616,440,104,63,64,0,421,792.495253122565,3324.14766201155,TRUE,25
"394",0,"29","Gawain / Chef",30.013432,-89.967621,1899-12-31 00:00:00,NA,"East","A. aeg",0,2018-08-20,20,8,2018,34,2,11,2.35,96,99.84,0,0.159999999999997,"n",0,0,0,0,0,0,0,0,"n","n","n",0,0,0,0,0,0,0,0,0,0,0,0,NA,"2km",11.34741753076,0.9153,0.7434,4.5063,1.6029,0.9891,0.4824,0.0198,0.0459,0.4032,0.0243,0.1764,1.8297,0.81,823,7771,5141,140,516,587,1616,440,104,63,64,0,421,792.495256060863,3324.14755112512,TRUE,25
"395",0,"29","Gawain / Chef",30.013432,-89.967621,1899-12-31 00:00:01,NA,"East","A. albo",0,2018-08-20,20,8,2018,34,1,11,1.73,96,99.84,0,0.159999999999997,"n",0,0,0,0,0,0,0,0,"n","n","n",0,0,0,0,0,0,17.8,0,2.2,0,0,4.2,NA,"2km",11.34741753076,0.9153,0.7434,4.5063,1.6029,0.9891,0.4824,0.0198,0.0459,0.4032,0.0243,0.1764,1.8297,0.81,823,7771,5141,140,516,587,1616,440,104,63,64,0,421,792.495250184266,3324.14777289798,TRUE,25
"396",10,"29","Gawain / Chef",30.013432,-89.967621,NA,1899-12-31 00:00:01,"East","A. albo",24,2018-08-20,20,8,2018,34,2,11,2.35,96,99.84,0,0.159999999999997,"n",0,0,0,0,0,0,0,0,"n","n","n",0,0,0,0,0,0,0,0,0,0,0,0,NA,"2km",11.34741753076,0.9153,0.7434,4.5063,1.6029,0.9891,0.4824,0.0198,0.0459,0.4032,0.0243,0.1764,1.8297,0.81,823,7771,5141,140,516,587,1616,440,104,63,64,0,421,792.49534962523,3324.14766456871,TRUE,25
"397",0,"29","Gawain / Chef",30.013432,-89.967621,NA,1899-12-31 00:00:00,"East","Cx. salinarius",0,2018-08-20,20,8,2018,34,1,11,1.73,96,99.84,0,0.159999999999997,"n",0,0,0,0,0,0,0,0,"n","n","n",0,0,0,0,0,0,17.8,0,2.2,0,0,4.2,NA,"2km",11.34741753076,0.9153,0.7434,4.5063,1.6029,0.9891,0.4824,0.0198,0.0459,0.4032,0.0243,0.1764,1.8297,0.81,823,7771,5141,140,516,587,1616,440,104,63,64,0,421,792.495156619901,3324.1476594544,TRUE,25
"398",0,"29","Gawain / Chef",30.013432,-89.967621,1899-12-31 00:00:01,1899-12-31 00:00:00,"East","Cx. salinarius",0,2018-08-20,20,8,2018,34,2,11,2.35,96,99.84,0,0.159999999999997,"n",0,0,0,0,0,0,0,0,"n","n","n",0,0,0,0,0,0,0,0,0,0,0,0,NA,"2km",11.34741753076,0.9153,0.7434,4.5063,1.6029,0.9891,0.4824,0.0198,0.0459,0.4032,0.0243,0.1764,1.8297,0.81,823,7771,5141,140,516,587,1616,440,104,63,64,0,421,792.495153681603,3324.14777034083,TRUE,25
"399",0,"29","Gawain / Chef",30.013432,-89.967621,1899-12-31 00:00:00,1899-12-31 00:00:01,"East","Cx. quinq",0,2018-08-20,20,8,2018,34,1,11,1.73,96,99.84,0,0.159999999999997,"n",0,0,0,0,0,0,0,0,"n","n","n",0,0,0,0,0,0,17.8,0,2.2,0,0,4.2,NA,"2km",11.34741753076,0.9153,0.7434,4.5063,1.6029,0.9891,0.4824,0.0198,0.0459,0.4032,0.0243,0.1764,1.8297,0.81,823,7771,5141,140,516,587,1616,440,104,63,64,0,421,792.495352563529,3324.14755368228,TRUE,25
"400",0,"29","Gawain / Chef",30.013432,-89.967621,1899-12-31 00:00:00,1899-12-31 00:00:00,"East","Cx. quinq",0,2018-08-20,20,8,2018,34,2,11,2.35,96,99.84,0,0.159999999999997,"n",0,0,0,0,0,0,0,0,"n","n","n",0,0,0,0,0,0,0,0,0,0,0,0,NA,"2km",11.34741753076,0.9153,0.7434,4.5063,1.6029,0.9891,0.4824,0.0198,0.0459,0.4032,0.0243,0.1764,1.8297,0.81,823,7771,5141,140,516,587,1616,440,104,63,64,0,421,792.495159558198,3324.14754856797,TRUE,25
"401",0,"29","Gawain / Chef",30.013432,-89.967621,1899-12-31 00:00:01,1899-12-31 00:00:01,"East","A. crucians",0,2018-08-20,20,8,2018,34,1,11,1.73,96,99.84,0,0.159999999999997,"n",0,0,0,0,0,0,0,0,"n","n","n",0,0,0,0,0,0,17.8,0,2.2,0,0,4.2,NA,"2km",11.34741753076,0.9153,0.7434,4.5063,1.6029,0.9891,0.4824,0.0198,0.0459,0.4032,0.0243,0.1764,1.8297,0.81,823,7771,5141,140,516,587,1616,440,104,63,64,0,421,792.49534668693,3324.14777545514,TRUE,25
"402",0,"29","Gawain / Chef",30.013432,-89.967621,NA,1899-12-31 00:00:01,"East","A. crucians",0,2018-08-20,20,8,2018,34,2,11,2.35,96,99.84,0,0.159999999999997,"n",0,0,0,0,0,0,0,0,"n","n","n",0,0,0,0,0,0,0,0,0,0,0,0,NA,"2km",11.34741753076,0.9153,0.7434,4.5063,1.6029,0.9891,0.4824,0.0198,0.0459,0.4032,0.0243,0.1764,1.8297,0.81,823,7771,5141,140,516,587,1616,440,104,63,64,0,421,792.495446127894,3324.14766712586,TRUE,25
"403",0,"29","Gawain / Chef",30.013432,-89.967621,NA,1899-12-31 00:00:00,"East","Cx. restuans",0,2018-08-20,20,8,2018,34,1,11,1.73,96,99.84,0,0.159999999999997,"n",0,0,0,0,0,0,0,0,"n","n","n",0,0,0,0,0,0,17.8,0,2.2,0,0,4.2,NA,"2km",11.34741753076,0.9153,0.7434,4.5063,1.6029,0.9891,0.4824,0.0198,0.0459,0.4032,0.0243,0.1764,1.8297,0.81,823,7771,5141,140,516,587,1616,440,104,63,64,0,421,792.495060117236,3324.14765689725,TRUE,25
"404",0,"29","Gawain / Chef",30.013432,-89.967621,1899-12-31 00:00:01,NA,"East","Cx. restuans",0,2018-08-20,20,8,2018,34,2,11,2.35,96,99.84,0,0.159999999999997,"n",0,0,0,0,0,0,0,0,"n","n","n",0,0,0,0,0,0,0,0,0,0,0,0,NA,"2km",11.34741753076,0.9153,0.7434,4.5063,1.6029,0.9891,0.4824,0.0198,0.0459,0.4032,0.0243,0.1764,1.8297,0.81,823,7771,5141,140,516,587,1616,440,104,63,64,0,421,792.495247245967,3324.14788378441,TRUE,25
"405",0,"29","Gawain / Chef",30.013432,-89.967621,1899-12-31 00:00:00,NA,"East","Cx. nigripalpus",0,2018-08-20,20,8,2018,34,1,11,1.73,96,99.84,0,0.159999999999997,"n",0,0,0,0,0,0,0,0,"n","n","n",0,0,0,0,0,0,17.8,0,2.2,0,0,4.2,NA,"2km",11.34741753076,0.9153,0.7434,4.5063,1.6029,0.9891,0.4824,0.0198,0.0459,0.4032,0.0243,0.1764,1.8297,0.81,823,7771,5141,140,516,587,1616,440,104,63,64,0,421,792.495258999162,3324.1474402387,TRUE,25
"406",0,"29","Gawain / Chef",30.013432,-89.967621,1899-12-31 00:00:00,1899-12-31 00:00:01,"East","Cx. nigripalpus",0,2018-08-20,20,8,2018,34,2,11,2.35,96,99.84,0,0.159999999999997,"n",0,0,0,0,0,0,0,0,"n","n","n",0,0,0,0,0,0,0,0,0,0,0,0,NA,"2km",11.34741753076,0.9153,0.7434,4.5063,1.6029,0.9891,0.4824,0.0198,0.0459,0.4032,0.0243,0.1764,1.8297,0.81,823,7771,5141,140,516,587,1616,440,104,63,64,0,421,792.495449066194,3324.14755623943,TRUE,25
"407",0,"3","Florida Ave / Forstall",29.978279,-90.015106,NA,NA,"Lower Ninth","A. aeg",0,2018-03-07,7,3,2018,10,1,42,1.1,96,99.84,0,0,"n",3,0,0,0,0,0,0,0,"n","n","n",18.9,0.1,0.1,0,0,0,0,0,0,0,0,0,NA,"2km",12.5655307184457,2.3049,0.2655,3.6972,2.4075,1.4076,0.2745,0.0153,0.1116,0,0,0,1.0746,0.6867,1749,26000,16958,377,1307,1427,8492,4196,2287,1105,184,82,3378,788.014487508746,3320.12929162284,TRUE,1
"408",0,"3","Florida Ave / Forstall",29.978279,-90.015106,1899-12-31 00:00:00,NA,"Lower Ninth","A. aeg",0,2018-03-07,7,3,2018,10,2,42,0.655,96,99.84,0,0,"n",3,0,0,0,0,0,0,0,"n","n","n",6.2,0,0,0,0,0,0,0,0,0,0,0,NA,"2km",12.5655307184457,2.3049,0.2655,3.6972,2.4075,1.4076,0.2745,0.0153,0.1116,0,0,0,1.0746,0.6867,1749,26000,16958,377,1307,1427,8492,4196,2287,1105,184,82,3378,788.014490397802,3320.12918073927,TRUE,1
"409",0,"3","Florida Ave / Forstall",29.978279,-90.015106,1899-12-31 00:00:01,NA,"Lower Ninth","A. aeg",0,2018-03-07,7,3,2018,10,3,42,1.29,96,99.84,0,0,"n",211,0,0,0,1,0,0,0,"y","n","n",0,0.6,0,0,0,1.4,1.4,0,0,0,0,0,NA,"2km",12.5655307184457,2.3049,0.2655,3.6972,2.4075,1.4076,0.2745,0.0153,0.1116,0,0,0,1.0746,0.6867,1749,26000,16958,377,1307,1427,8492,4196,2287,1105,184,82,3378,788.014484619691,3320.12940250641,TRUE,1
"410",0,"3","Florida Ave / Forstall",29.978279,-90.015106,NA,1899-12-31 00:00:01,"Lower Ninth","A. aeg",0,2018-03-07,7,3,2018,10,4,42,3.26,96,99.84,0,0,"n",19,0,0,0,0,0,0,0,"n","n","n",0,0.6,0,0,0,0.2,2,0.1,0,0,0,0,NA,"2km",12.5655307184457,2.3049,0.2655,3.6972,2.4075,1.4076,0.2745,0.0153,0.1116,0,0,0,1.0746,0.6867,1749,26000,16958,377,1307,1427,8492,4196,2287,1105,184,82,3378,788.014584043451,3320.12929413804,TRUE,1
"411",10,"3","Florida Ave / Forstall",29.978279,-90.015106,NA,1899-12-31 00:00:00,"Lower Ninth","A. albo",11,2018-03-07,7,3,2018,10,1,42,1.1,96,99.84,0,0,"n",3,0,0,0,0,0,0,0,"n","n","n",18.9,0.1,0.1,0,0,0,0,0,0,0,0,0,NA,"2km",12.5655307184457,2.3049,0.2655,3.6972,2.4075,1.4076,0.2745,0.0153,0.1116,0,0,0,1.0746,0.6867,1749,26000,16958,377,1307,1427,8492,4196,2287,1105,184,82,3378,788.014390974043,3320.12928910764,TRUE,1
"412",0,"3","Florida Ave / Forstall",29.978279,-90.015106,1899-12-31 00:00:01,1899-12-31 00:00:00,"Lower Ninth","A. albo",0,2018-03-07,7,3,2018,10,2,42,0.655,96,99.84,0,0,"n",3,0,0,0,0,0,0,0,"n","n","n",6.2,0,0,0,0,0,0,0,0,0,0,0,NA,"2km",12.5655307184457,2.3049,0.2655,3.6972,2.4075,1.4076,0.2745,0.0153,0.1116,0,0,0,1.0746,0.6867,1749,26000,16958,377,1307,1427,8492,4196,2287,1105,184,82,3378,788.014388084989,3320.12939999121,TRUE,1
"413",33,"3","Florida Ave / Forstall",29.978279,-90.015106,1899-12-31 00:00:00,1899-12-31 00:00:01,"Lower Ninth","A. albo",43,2018-03-07,7,3,2018,10,3,42,1.29,96,99.84,0,0,"n",211,0,0,0,1,0,0,0,"y","n","n",0,0.6,0,0,0,1.4,1.4,0,0,0,0,0,NA,"2km",12.5655307184457,2.3049,0.2655,3.6972,2.4075,1.4076,0.2745,0.0153,0.1116,0,0,0,1.0746,0.6867,1749,26000,16958,377,1307,1427,8492,4196,2287,1105,184,82,3378,788.014586932507,3320.12918325446,TRUE,1
"414",1,"3","Florida Ave / Forstall",29.978279,-90.015106,1899-12-31 00:00:00,1899-12-31 00:00:00,"Lower Ninth","A. albo",2,2018-03-07,7,3,2018,10,4,42,3.26,96,99.84,0,0,"n",19,0,0,0,0,0,0,0,"n","n","n",0,0.6,0,0,0,0.2,2,0.1,0,0,0,0,NA,"2km",12.5655307184457,2.3049,0.2655,3.6972,2.4075,1.4076,0.2745,0.0153,0.1116,0,0,0,1.0746,0.6867,1749,26000,16958,377,1307,1427,8492,4196,2287,1105,184,82,3378,788.014393863097,3320.12917822407,TRUE,1
"415",9,"3","Florida Ave / Forstall",29.978279,-90.015106,1899-12-31 00:00:01,1899-12-31 00:00:01,"Lower Ninth","Cx. salinarius",10,2018-03-07,7,3,2018,10,1,42,1.1,96,99.84,0,0,"n",3,0,0,0,0,0,0,0,"n","n","n",18.9,0.1,0.1,0,0,0,0,0,0,0,0,0,NA,"2km",12.5655307184457,2.3049,0.2655,3.6972,2.4075,1.4076,0.2745,0.0153,0.1116,0,0,0,1.0746,0.6867,1749,26000,16958,377,1307,1427,8492,4196,2287,1105,184,82,3378,788.014581154395,3320.12940502161,TRUE,1
"416",0,"3","Florida Ave / Forstall",29.978279,-90.015106,NA,1899-12-31 00:00:01,"Lower Ninth","Cx. salinarius",0,2018-03-07,7,3,2018,10,2,42,0.655,96,99.84,0,0,"n",3,0,0,0,0,0,0,0,"n","n","n",6.2,0,0,0,0,0,0,0,0,0,0,0,NA,"2km",12.5655307184457,2.3049,0.2655,3.6972,2.4075,1.4076,0.2745,0.0153,0.1116,0,0,0,1.0746,0.6867,1749,26000,16958,377,1307,1427,8492,4196,2287,1105,184,82,3378,788.014680578155,3320.12929665324,TRUE,1
"417",0,"3","Florida Ave / Forstall",29.978279,-90.015106,NA,1899-12-31 00:00:00,"Lower Ninth","Cx. salinarius",0,2018-03-07,7,3,2018,10,3,42,1.29,96,99.84,0,0,"n",211,0,0,0,1,0,0,0,"y","n","n",0,0.6,0,0,0,1.4,1.4,0,0,0,0,0,NA,"2km",12.5655307184457,2.3049,0.2655,3.6972,2.4075,1.4076,0.2745,0.0153,0.1116,0,0,0,1.0746,0.6867,1749,26000,16958,377,1307,1427,8492,4196,2287,1105,184,82,3378,788.014294439339,3320.12928659244,TRUE,1
"418",0,"3","Florida Ave / Forstall",29.978279,-90.015106,1899-12-31 00:00:01,NA,"Lower Ninth","Cx. salinarius",0,2018-03-07,7,3,2018,10,4,42,3.26,96,99.84,0,0,"n",19,0,0,0,0,0,0,0,"n","n","n",0,0.6,0,0,0,0.2,2,0.1,0,0,0,0,NA,"2km",12.5655307184457,2.3049,0.2655,3.6972,2.4075,1.4076,0.2745,0.0153,0.1116,0,0,0,1.0746,0.6867,1749,26000,16958,377,1307,1427,8492,4196,2287,1105,184,82,3378,788.014481730636,3320.12951338998,TRUE,1
"419",1,"3","Florida Ave / Forstall",29.978279,-90.015106,1899-12-31 00:00:00,NA,"Lower Ninth","Cx. quinq",1,2018-03-07,7,3,2018,10,1,42,1.1,96,99.84,0,0,"n",3,0,0,0,0,0,0,0,"n","n","n",18.9,0.1,0.1,0,0,0,0,0,0,0,0,0,NA,"2km",12.5655307184457,2.3049,0.2655,3.6972,2.4075,1.4076,0.2745,0.0153,0.1116,0,0,0,1.0746,0.6867,1749,26000,16958,377,1307,1427,8492,4196,2287,1105,184,82,3378,788.014493286857,3320.1290698557,TRUE,1
"420",0,"3","Florida Ave / Forstall",29.978279,-90.015106,1899-12-31 00:00:00,1899-12-31 00:00:01,"Lower Ninth","Cx. quinq",0,2018-03-07,7,3,2018,10,2,42,0.655,96,99.84,0,0,"n",3,0,0,0,0,0,0,0,"n","n","n",6.2,0,0,0,0,0,0,0,0,0,0,0,NA,"2km",12.5655307184457,2.3049,0.2655,3.6972,2.4075,1.4076,0.2745,0.0153,0.1116,0,0,0,1.0746,0.6867,1749,26000,16958,377,1307,1427,8492,4196,2287,1105,184,82,3378,788.014683467212,3320.12918576966,TRUE,1
"421",0,"3","Florida Ave / Forstall",29.978279,-90.015106,1899-12-31 00:00:01,1899-12-31 00:00:00,"Lower Ninth","Cx. quinq",0,2018-03-07,7,3,2018,10,3,42,1.29,96,99.84,0,0,"n",211,0,0,0,1,0,0,0,"y","n","n",0,0.6,0,0,0,1.4,1.4,0,0,0,0,0,NA,"2km",12.5655307184457,2.3049,0.2655,3.6972,2.4075,1.4076,0.2745,0.0153,0.1116,0,0,0,1.0746,0.6867,1749,26000,16958,377,1307,1427,8492,4196,2287,1105,184,82,3378,788.014291550286,3320.12939747601,TRUE,1
"422",0,"3","Florida Ave / Forstall",29.978279,-90.015106,1899-12-31 00:00:01,1899-12-31 00:00:01,"Lower Ninth","Cx. quinq",0,2018-03-07,7,3,2018,10,4,42,3.26,96,99.84,0,0,"n",19,0,0,0,0,0,0,0,"n","n","n",0,0.6,0,0,0,0.2,2,0.1,0,0,0,0,NA,"2km",12.5655307184457,2.3049,0.2655,3.6972,2.4075,1.4076,0.2745,0.0153,0.1116,0,0,0,1.0746,0.6867,1749,26000,16958,377,1307,1427,8492,4196,2287,1105,184,82,3378,788.014677689098,3320.12940753681,TRUE,1
"423",0,"3","Florida Ave / Forstall",29.978279,-90.015106,1899-12-31 00:00:00,1899-12-31 00:00:00,"Lower Ninth","A. crucians",0,2018-03-07,7,3,2018,10,1,42,1.1,96,99.84,0,0,"n",3,0,0,0,0,0,0,0,"n","n","n",18.9,0.1,0.1,0,0,0,0,0,0,0,0,0,NA,"2km",12.5655307184457,2.3049,0.2655,3.6972,2.4075,1.4076,0.2745,0.0153,0.1116,0,0,0,1.0746,0.6867,1749,26000,16958,377,1307,1427,8492,4196,2287,1105,184,82,3378,788.014297328393,3320.12917570887,TRUE,1
"424",0,"3","Florida Ave / Forstall",29.978279,-90.015106,1899-12-31 00:00:01,1899-12-31 00:00:01,"Lower Ninth","A. crucians",0,2018-03-07,7,3,2018,10,2,42,0.655,96,99.84,0,0,"n",3,0,0,0,0,0,0,0,"n","n","n",6.2,0,0,0,0,0,0,0,0,0,0,0,NA,"2km",12.5655307184457,2.3049,0.2655,3.6972,2.4075,1.4076,0.2745,0.0153,0.1116,0,0,0,1.0746,0.6867,1749,26000,16958,377,1307,1427,8492,4196,2287,1105,184,82,3378,788.014578265339,3320.12951590518,TRUE,1
"425",0,"3","Florida Ave / Forstall",29.978279,-90.015106,1899-12-31 00:00:00,1899-12-31 00:00:00,"Lower Ninth","A. crucians",0,2018-03-07,7,3,2018,10,3,42,1.29,96,99.84,0,0,"n",211,0,0,0,1,0,0,0,"y","n","n",0,0.6,0,0,0,1.4,1.4,0,0,0,0,0,NA,"2km",12.5655307184457,2.3049,0.2655,3.6972,2.4075,1.4076,0.2745,0.0153,0.1116,0,0,0,1.0746,0.6867,1749,26000,16958,377,1307,1427,8492,4196,2287,1105,184,82,3378,788.014396752151,3320.1290673405,TRUE,1
"426",0,"3","Florida Ave / Forstall",29.978279,-90.015106,1899-12-31 00:00:01,1899-12-31 00:00:00,"Lower Ninth","A. crucians",0,2018-03-07,7,3,2018,10,4,42,3.26,96,99.84,0,0,"n",19,0,0,0,0,0,0,0,"n","n","n",0,0.6,0,0,0,0.2,2,0.1,0,0,0,0,NA,"2km",12.5655307184457,2.3049,0.2655,3.6972,2.4075,1.4076,0.2745,0.0153,0.1116,0,0,0,1.0746,0.6867,1749,26000,16958,377,1307,1427,8492,4196,2287,1105,184,82,3378,788.014385195934,3320.12951087478,TRUE,1
"427",125,"3","Florida Ave / Forstall",29.978279,-90.015106,1899-12-31 00:00:00,1899-12-31 00:00:01,"Lower Ninth","Cx. restuans",138,2018-03-07,7,3,2018,10,1,42,1.1,96,99.84,0,0,"n",3,0,0,0,0,0,0,0,"n","n","n",18.9,0.1,0.1,0,0,0,0,0,0,0,0,0,NA,"2km",12.5655307184457,2.3049,0.2655,3.6972,2.4075,1.4076,0.2745,0.0153,0.1116,0,0,0,1.0746,0.6867,1749,26000,16958,377,1307,1427,8492,4196,2287,1105,184,82,3378,788.014589821564,3320.12907237089,TRUE,1
"428",464,"3","Florida Ave / Forstall",29.978279,-90.015106,NA,1899-12-31 00:00:00,"Lower Ninth","Cx. restuans",304,2018-03-07,7,3,2018,10,2,42,0.655,96,99.84,0,0,"n",3,0,0,0,0,0,0,0,"n","n","n",6.2,0,0,0,0,0,0,0,0,0,0,0,NA,"2km",12.5655307184457,2.3049,0.2655,3.6972,2.4075,1.4076,0.2745,0.0153,0.1116,0,0,0,1.0746,0.6867,1749,26000,16958,377,1307,1427,8492,4196,2287,1105,184,82,3378,788.014197904633,3320.12928407725,TRUE,1
"429",6,"3","Florida Ave / Forstall",29.978279,-90.015106,NA,1899-12-31 00:00:01,"Lower Ninth","Cx. restuans",8,2018-03-07,7,3,2018,10,3,42,1.29,96,99.84,0,0,"n",211,0,0,0,1,0,0,0,"y","n","n",0,0.6,0,0,0,1.4,1.4,0,0,0,0,0,NA,"2km",12.5655307184457,2.3049,0.2655,3.6972,2.4075,1.4076,0.2745,0.0153,0.1116,0,0,0,1.0746,0.6867,1749,26000,16958,377,1307,1427,8492,4196,2287,1105,184,82,3378,788.014777112862,3320.12929916843,TRUE,1
"430",1,"3","Florida Ave / Forstall",29.978279,-90.015106,1899-12-31 00:00:01,NA,"Lower Ninth","Cx. restuans",4,2018-03-07,7,3,2018,10,4,42,3.26,96,99.84,0,0,"n",19,0,0,0,0,0,0,0,"n","n","n",0,0.6,0,0,0,0.2,2,0.1,0,0,0,0,NA,"2km",12.5655307184457,2.3049,0.2655,3.6972,2.4075,1.4076,0.2745,0.0153,0.1116,0,0,0,1.0746,0.6867,1749,26000,16958,377,1307,1427,8492,4196,2287,1105,184,82,3378,788.014478841581,3320.12962427355,TRUE,1
"431",0,"3","Florida Ave / Forstall",29.978279,-90.015106,1899-12-31 00:00:00,NA,"Lower Ninth","Cx. nigripalpus",0,2018-03-07,7,3,2018,10,1,42,1.1,96,99.84,0,0,"n",3,0,0,0,0,0,0,0,"n","n","n",18.9,0.1,0.1,0,0,0,0,0,0,0,0,0,NA,"2km",12.5655307184457,2.3049,0.2655,3.6972,2.4075,1.4076,0.2745,0.0153,0.1116,0,0,0,1.0746,0.6867,1749,26000,16958,377,1307,1427,8492,4196,2287,1105,184,82,3378,788.014496175912,3320.12895897212,TRUE,1
"432",0,"3","Florida Ave / Forstall",29.978279,-90.015106,1899-12-31 00:00:01,1899-12-31 00:00:01,"Lower Ninth","Cx. nigripalpus",0,2018-03-07,7,3,2018,10,2,42,0.655,96,99.84,0,0,"n",3,0,0,0,0,0,0,0,"n","n","n",6.2,0,0,0,0,0,0,0,0,0,0,0,NA,"2km",12.5655307184457,2.3049,0.2655,3.6972,2.4075,1.4076,0.2745,0.0153,0.1116,0,0,0,1.0746,0.6867,1749,26000,16958,377,1307,1427,8492,4196,2287,1105,184,82,3378,788.014674800041,3320.12951842038,TRUE,1
"433",0,"3","Florida Ave / Forstall",29.978279,-90.015106,1899-12-31 00:00:00,1899-12-31 00:00:00,"Lower Ninth","Cx. nigripalpus",0,2018-03-07,7,3,2018,10,3,42,1.29,96,99.84,0,0,"n",211,0,0,0,1,0,0,0,"y","n","n",0,0.6,0,0,0,1.4,1.4,0,0,0,0,0,NA,"2km",12.5655307184457,2.3049,0.2655,3.6972,2.4075,1.4076,0.2745,0.0153,0.1116,0,0,0,1.0746,0.6867,1749,26000,16958,377,1307,1427,8492,4196,2287,1105,184,82,3378,788.014300217445,3320.1290648253,TRUE,1
"434",0,"3","Florida Ave / Forstall",29.978279,-90.015106,1899-12-31 00:00:00,1899-12-31 00:00:01,"Lower Ninth","Cx. nigripalpus",0,2018-03-07,7,3,2018,10,4,42,3.26,96,99.84,0,0,"n",19,0,0,0,0,0,0,0,"n","n","n",0,0.6,0,0,0,0.2,2,0.1,0,0,0,0,NA,"2km",12.5655307184457,2.3049,0.2655,3.6972,2.4075,1.4076,0.2745,0.0153,0.1116,0,0,0,1.0746,0.6867,1749,26000,16958,377,1307,1427,8492,4196,2287,1105,184,82,3378,788.014686356269,3320.12907488609,TRUE,1
"435",0,"30","2415 S. Johnson",29.947285,-90.094154,NA,NA,"Central","A. aeg",0,2018-08-20,20,8,2018,34,1,120,3.49,96,99.84,0,0.159999999999997,"n",11,0,1,0,0,0,17,0,"n","n","n",0,0,0,0,0,0,2.3,0,0,0,0,0,NA,"2km",11.6782406741196,0,0.036,3.5406,5.3649,3.6099,0,0,0,0,0,0,0,0,1385,8729,6687,144,626,652,1357,381,67,114,124,0,781,780.470872857203,3316.49651457841,TRUE,25
"436",16,"30","2415 S. Johnson",29.947285,-90.094154,1899-12-31 00:00:00,NA,"Central","A. aeg",29,2018-08-20,20,8,2018,34,2,120,1.78,96,99.84,0,0.159999999999997,"n",2,0,0,0,0,0,6,0,"n","n","n",0,0,0,0,0,0,2.3,0.6,0,0,0,0,NA,"2km",11.6782406741196,0,0.036,3.5406,5.3649,3.6099,0,0,0,0,0,0,0,0,1385,8729,6687,144,626,652,1357,381,67,114,124,0,781,780.470875666866,3316.49640369919,TRUE,25
"437",7,"30","2415 S. Johnson",29.947285,-90.094154,1899-12-31 00:00:01,NA,"Central","A. aeg",12,2018-08-20,20,8,2018,34,3,120,1.74,34.6,35.984,61.4,64.016,"n",0,0,0,0,0,0,0,0,"n","n","n",0,0,0,0,0,0,0,0,0,0,0,0,NA,"2km",11.6782406741196,0,0.036,3.5406,5.3649,3.6099,0,0,0,0,0,0,0,0,1385,8729,6687,144,626,652,1357,381,67,114,124,0,781,780.470870047541,3316.49662545763,TRUE,25
"438",13,"30","2415 S. Johnson",29.947285,-90.094154,NA,1899-12-31 00:00:01,"Central","A. aeg",22,2018-08-20,20,8,2018,34,4,120,1.64,96,99.84,0,0.159999999999997,"n",14,0,0,0,0,0,9,0,"n","n","n",0,0,0,0,0,0,0,0.6,0,0,0,0,"under stacked tires","2km",11.6782406741196,0,0.036,3.5406,5.3649,3.6099,0,0,0,0,0,0,0,0,1385,8729,6687,144,626,652,1357,381,67,114,124,0,781,780.470969418532,3316.49651702526,TRUE,25
